x0	x1	y0	y1
1.658203	1.660156	-0.402344	-0.400391
1.656250	1.658203	-0.402344	-0.400391
1.660156	1.662109	-0.400391	-0.398438
1.660156	1.662109	-0.402344	-0.400391
1.669922	1.671875	-0.384766	-0.382812
1.669922	1.671875	-0.386719	-0.384766
1.667969	1.669922	-0.386719	-0.384766
1.667969	1.669922	-0.384766	-0.382812
1.667969	1.669922	-0.388672	-0.386719
1.667969	1.669922	-0.390625	-0.388672
1.666016	1.667969	-0.390625	-0.388672
1.666016	1.667969	-0.388672	-0.386719
1.664062	1.666016	-0.390625	-0.388672
1.666016	1.667969	-0.386719	-0.384766
1.669922	1.671875	-0.382812	-0.380859
1.669922	1.671875	-0.380859	-0.378906
1.673828	1.675781	-0.376953	-0.375000
1.673828	1.675781	-0.378906	-0.376953
1.671875	1.673828	-0.378906	-0.376953
1.671875	1.673828	-0.382812	-0.380859
1.671875	1.673828	-0.380859	-0.378906
1.673828	1.675781	-0.380859	-0.378906
1.675781	1.677734	-0.376953	-0.375000
1.675781	1.677734	-0.378906	-0.376953
1.671875	1.673828	-0.384766	-0.382812
1.648438	1.650391	-0.416016	-0.414062
1.648438	1.650391	-0.417969	-0.416016
1.650391	1.652344	-0.416016	-0.414062
1.654297	1.656250	-0.410156	-0.408203
1.654297	1.656250	-0.408203	-0.406250
1.652344	1.654297	-0.410156	-0.408203
1.652344	1.654297	-0.408203	-0.406250
1.650391	1.652344	-0.414062	-0.412109
1.648438	1.650391	-0.414062	-0.412109
1.650391	1.652344	-0.412109	-0.410156
1.648438	1.650391	-0.412109	-0.410156
1.652344	1.654297	-0.412109	-0.410156
1.650391	1.652344	-0.410156	-0.408203
1.644531	1.646484	-0.419922	-0.417969
1.644531	1.646484	-0.421875	-0.419922
1.646484	1.648438	-0.419922	-0.417969
1.642578	1.644531	-0.421875	-0.419922
1.642578	1.644531	-0.419922	-0.417969
1.644531	1.646484	-0.417969	-0.416016
1.646484	1.648438	-0.417969	-0.416016
1.646484	1.648438	-0.416016	-0.414062
1.638672	1.640625	-0.431641	-0.429688
1.636719	1.638672	-0.431641	-0.429688
1.636719	1.638672	-0.433594	-0.431641
1.632812	1.634766	-0.437500	-0.435547
1.634766	1.636719	-0.435547	-0.433594
1.632812	1.634766	-0.435547	-0.433594
1.634766	1.636719	-0.433594	-0.431641
1.634766	1.636719	-0.431641	-0.429688
1.632812	1.634766	-0.433594	-0.431641
1.636719	1.638672	-0.429688	-0.427734
